#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
,result,table,_time,_value,_field,_measurement,company
,,0,2020-06-24T16:00:00Z,36740647.0,volume,Stock_Price,Microsoft
,,0,2020-06-24T16:00:00Z,197.84,close,Stock_Price,Microsoft
,,0,2020-06-24T16:00:00Z,201.6,open,Stock_Price,Microsoft
,,0,2020-06-24T16:00:00Z,196.56,low,Stock_Price,Microsoft
,,0,2020-06-24T16:00:00Z,203.25,high,Stock_Price,Microsoft
,,0,2020-06-25T16:00:00Z,200.61,high,Stock_Price,Microsoft
,,0,2020-06-25T16:00:00Z,200.34,close,Stock_Price,Microsoft
,,0,2020-06-25T16:00:00Z,27803933.0,volume,Stock_Price,Microsoft
,,0,2020-06-25T16:00:00Z,197.8,open,Stock_Price,Microsoft
,,0,2020-06-25T16:00:00Z,195.47,low,Stock_Price,Microsoft
,,0,2020-06-26T16:00:00Z,199.89,high,Stock_Price,Microsoft
,,0,2020-06-26T16:00:00Z,199.73,open,Stock_Price,Microsoft
,,0,2020-06-26T16:00:00Z,196.33,close,Stock_Price,Microsoft
,,0,2020-06-26T16:00:00Z,194.88,low,Stock_Price,Microsoft
,,0,2020-06-26T16:00:00Z,54675780.0,volume,Stock_Price,Microsoft
,,0,2020-06-29T16:00:00Z,193.55,low,Stock_Price,Microsoft
,,0,2020-06-29T16:00:00Z,195.78,open,Stock_Price,Microsoft
,,0,2020-06-29T16:00:00Z,26701586.0,volume,Stock_Price,Microsoft
,,0,2020-06-29T16:00:00Z,198.53,high,Stock_Price,Microsoft
,,0,2020-06-29T16:00:00Z,198.44,close,Stock_Price,Microsoft
,,0,2020-06-30T16:00:00Z,203.51,close,Stock_Price,Microsoft
,,0,2020-06-30T16:00:00Z,204.4,high,Stock_Price,Microsoft
,,0,2020-06-30T16:00:00Z,197.74,low,Stock_Price,Microsoft
,,0,2020-06-30T16:00:00Z,197.88,open,Stock_Price,Microsoft
,,0,2020-06-30T16:00:00Z,34310283.0,volume,Stock_Price,Microsoft
,,0,2020-07-01T16:00:00Z,32061206.0,volume,Stock_Price,Microsoft
,,0,2020-07-01T16:00:00Z,201.77,low,Stock_Price,Microsoft
,,0,2020-07-01T16:00:00Z,206.35,high,Stock_Price,Microsoft
,,0,2020-07-01T16:00:00Z,204.7,close,Stock_Price,Microsoft
,,0,2020-07-01T16:00:00Z,203.14,open,Stock_Price,Microsoft
,,0,2020-07-02T16:00:00Z,208.02,high,Stock_Price,Microsoft
,,0,2020-07-02T16:00:00Z,206.26,close,Stock_Price,Microsoft
,,0,2020-07-02T16:00:00Z,29315762.0,volume,Stock_Price,Microsoft
,,0,2020-07-02T16:00:00Z,205.0,low,Stock_Price,Microsoft
,,0,2020-07-02T16:00:00Z,205.68,open,Stock_Price,Microsoft
,,0,2020-07-06T16:00:00Z,210.7,close,Stock_Price,Microsoft
,,0,2020-07-06T16:00:00Z,31897629.0,volume,Stock_Price,Microsoft
,,0,2020-07-06T16:00:00Z,208.09,low,Stock_Price,Microsoft
,,0,2020-07-06T16:00:00Z,208.83,open,Stock_Price,Microsoft
,,0,2020-07-06T16:00:00Z,211.13,high,Stock_Price,Microsoft
,,0,2020-07-07T16:00:00Z,210.45,open,Stock_Price,Microsoft
,,0,2020-07-07T16:00:00Z,208.25,close,Stock_Price,Microsoft
,,0,2020-07-07T16:00:00Z,214.67,high,Stock_Price,Microsoft
,,0,2020-07-07T16:00:00Z,33600732.0,volume,Stock_Price,Microsoft
,,0,2020-07-07T16:00:00Z,207.99,low,Stock_Price,Microsoft
,,0,2020-07-08T16:00:00Z,212.83,close,Stock_Price,Microsoft
,,0,2020-07-08T16:00:00Z,33600025.0,volume,Stock_Price,Microsoft
,,0,2020-07-08T16:00:00Z,213.26,high,Stock_Price,Microsoft
,,0,2020-07-08T16:00:00Z,210.07,open,Stock_Price,Microsoft
,,0,2020-07-08T16:00:00Z,208.69,low,Stock_Price,Microsoft
,,0,2020-07-09T16:00:00Z,211.47,low,Stock_Price,Microsoft
,,0,2020-07-09T16:00:00Z,216.38,high,Stock_Price,Microsoft
,,0,2020-07-09T16:00:00Z,216.33,open,Stock_Price,Microsoft
,,0,2020-07-09T16:00:00Z,33121681.0,volume,Stock_Price,Microsoft
,,0,2020-07-09T16:00:00Z,214.32,close,Stock_Price,Microsoft
,,0,2020-07-10T16:00:00Z,213.67,close,Stock_Price,Microsoft
,,0,2020-07-10T16:00:00Z,213.62,open,Stock_Price,Microsoft
,,0,2020-07-10T16:00:00Z,26177633.0,volume,Stock_Price,Microsoft
,,0,2020-07-10T16:00:00Z,211.08,low,Stock_Price,Microsoft
,,0,2020-07-10T16:00:00Z,214.08,high,Stock_Price,Microsoft
,,0,2020-07-13T16:00:00Z,214.48,open,Stock_Price,Microsoft
,,0,2020-07-13T16:00:00Z,207.07,close,Stock_Price,Microsoft
,,0,2020-07-13T16:00:00Z,215.8,high,Stock_Price,Microsoft
,,0,2020-07-13T16:00:00Z,38135606.0,volume,Stock_Price,Microsoft
,,0,2020-07-13T16:00:00Z,206.5,low,Stock_Price,Microsoft
,,0,2020-07-14T16:00:00Z,37591820.0,volume,Stock_Price,Microsoft
,,0,2020-07-14T16:00:00Z,208.35,close,Stock_Price,Microsoft
,,0,2020-07-14T16:00:00Z,206.13,open,Stock_Price,Microsoft
,,0,2020-07-14T16:00:00Z,202.03,low,Stock_Price,Microsoft
,,0,2020-07-14T16:00:00Z,208.85,high,Stock_Price,Microsoft
,,0,2020-07-15T16:00:00Z,32179409.0,volume,Stock_Price,Microsoft
,,0,2020-07-15T16:00:00Z,205.03,low,Stock_Price,Microsoft
,,0,2020-07-15T16:00:00Z,208.04,close,Stock_Price,Microsoft
,,0,2020-07-15T16:00:00Z,211.33,high,Stock_Price,Microsoft
,,0,2020-07-15T16:00:00Z,209.56,open,Stock_Price,Microsoft
,,0,2020-07-16T16:00:00Z,205.7,high,Stock_Price,Microsoft
,,0,2020-07-16T16:00:00Z,205.4,open,Stock_Price,Microsoft
,,0,2020-07-16T16:00:00Z,202.31,low,Stock_Price,Microsoft
,,0,2020-07-16T16:00:00Z,203.92,close,Stock_Price,Microsoft
,,0,2020-07-16T16:00:00Z,29940653.0,volume,Stock_Price,Microsoft
,,0,2020-07-17T16:00:00Z,202.88,close,Stock_Price,Microsoft
,,0,2020-07-17T16:00:00Z,201.39,low,Stock_Price,Microsoft
,,0,2020-07-17T16:00:00Z,204.47,open,Stock_Price,Microsoft
,,0,2020-07-17T16:00:00Z,31635281.0,volume,Stock_Price,Microsoft
,,0,2020-07-17T16:00:00Z,205.04,high,Stock_Price,Microsoft
,,0,2020-07-20T16:00:00Z,212.3,high,Stock_Price,Microsoft
,,0,2020-07-20T16:00:00Z,36884836.0,volume,Stock_Price,Microsoft
,,0,2020-07-20T16:00:00Z,203.01,low,Stock_Price,Microsoft
,,0,2020-07-20T16:00:00Z,205.0,open,Stock_Price,Microsoft
,,0,2020-07-20T16:00:00Z,211.6,close,Stock_Price,Microsoft
,,0,2020-07-21T16:00:00Z,213.94,high,Stock_Price,Microsoft
,,0,2020-07-21T16:00:00Z,213.66,open,Stock_Price,Microsoft
,,0,2020-07-21T16:00:00Z,208.75,close,Stock_Price,Microsoft
,,0,2020-07-21T16:00:00Z,208.03,low,Stock_Price,Microsoft
,,0,2020-07-21T16:00:00Z,38105777.0,volume,Stock_Price,Microsoft
,,0,2020-07-22T16:00:00Z,208.39,low,Stock_Price,Microsoft
,,0,2020-07-22T16:00:00Z,209.2,open,Stock_Price,Microsoft
,,0,2020-07-22T16:00:00Z,212.3,high,Stock_Price,Microsoft
,,0,2020-07-22T16:00:00Z,211.75,close,Stock_Price,Microsoft
,,0,2020-07-22T16:00:00Z,49605692.0,volume,Stock_Price,Microsoft
,,0,2020-07-23T16:00:00Z,67457035.0,volume,Stock_Price,Microsoft
,,0,2020-07-23T16:00:00Z,202.15,low,Stock_Price,Microsoft
,,0,2020-07-23T16:00:00Z,210.92,high,Stock_Price,Microsoft
,,0,2020-07-23T16:00:00Z,202.54,close,Stock_Price,Microsoft
,,0,2020-07-23T16:00:00Z,207.19,open,Stock_Price,Microsoft
,,0,2020-07-24T16:00:00Z,39826989.0,volume,Stock_Price,Microsoft
,,0,2020-07-24T16:00:00Z,201.3,close,Stock_Price,Microsoft
,,0,2020-07-24T16:00:00Z,200.42,open,Stock_Price,Microsoft
,,0,2020-07-24T16:00:00Z,202.86,high,Stock_Price,Microsoft
,,0,2020-07-24T16:00:00Z,197.51,low,Stock_Price,Microsoft
,,0,2020-07-27T16:00:00Z,203.97,high,Stock_Price,Microsoft
,,0,2020-07-27T16:00:00Z,203.85,close,Stock_Price,Microsoft
,,0,2020-07-27T16:00:00Z,30160867.0,volume,Stock_Price,Microsoft
,,0,2020-07-27T16:00:00Z,200.86,low,Stock_Price,Microsoft
,,0,2020-07-27T16:00:00Z,201.47,open,Stock_Price,Microsoft
,,0,2020-07-28T16:00:00Z,202.02,close,Stock_Price,Microsoft
,,0,2020-07-28T16:00:00Z,204.7,high,Stock_Price,Microsoft
,,0,2020-07-28T16:00:00Z,201.74,low,Stock_Price,Microsoft
,,0,2020-07-28T16:00:00Z,203.61,open,Stock_Price,Microsoft
,,0,2020-07-28T16:00:00Z,23251388.0,volume,Stock_Price,Microsoft
,,0,2020-07-29T16:00:00Z,204.65,high,Stock_Price,Microsoft
,,0,2020-07-29T16:00:00Z,19632602.0,volume,Stock_Price,Microsoft
,,0,2020-07-29T16:00:00Z,202.01,low,Stock_Price,Microsoft
,,0,2020-07-29T16:00:00Z,202.5,open,Stock_Price,Microsoft
,,0,2020-07-29T16:00:00Z,204.06,close,Stock_Price,Microsoft
,,0,2020-07-30T16:00:00Z,201.0,open,Stock_Price,Microsoft
,,0,2020-07-30T16:00:00Z,25079596.0,volume,Stock_Price,Microsoft
,,0,2020-07-30T16:00:00Z,203.9,close,Stock_Price,Microsoft
,,0,2020-07-30T16:00:00Z,204.46,high,Stock_Price,Microsoft
,,0,2020-07-30T16:00:00Z,199.57,low,Stock_Price,Microsoft
,,0,2020-07-31T16:00:00Z,205.1,high,Stock_Price,Microsoft
,,0,2020-07-31T16:00:00Z,199.01,low,Stock_Price,Microsoft
,,0,2020-07-31T16:00:00Z,51247969.0,volume,Stock_Price,Microsoft
,,0,2020-07-31T16:00:00Z,204.4,open,Stock_Price,Microsoft
,,0,2020-07-31T16:00:00Z,205.01,close,Stock_Price,Microsoft
,,0,2020-08-03T16:00:00Z,217.64,high,Stock_Price,Microsoft
,,0,2020-08-03T16:00:00Z,210.44,low,Stock_Price,Microsoft
,,0,2020-08-03T16:00:00Z,78983009.0,volume,Stock_Price,Microsoft
,,0,2020-08-03T16:00:00Z,216.54,close,Stock_Price,Microsoft
,,0,2020-08-03T16:00:00Z,211.52,open,Stock_Price,Microsoft
,,0,2020-08-04T16:00:00Z,210.31,low,Stock_Price,Microsoft
,,0,2020-08-04T16:00:00Z,49280056.0,volume,Stock_Price,Microsoft
,,0,2020-08-04T16:00:00Z,213.29,close,Stock_Price,Microsoft
,,0,2020-08-04T16:00:00Z,214.17,open,Stock_Price,Microsoft
,,0,2020-08-04T16:00:00Z,214.77,high,Stock_Price,Microsoft
,,0,2020-08-05T16:00:00Z,215.0,high,Stock_Price,Microsoft
,,0,2020-08-05T16:00:00Z,212.94,close,Stock_Price,Microsoft
,,0,2020-08-05T16:00:00Z,211.57,low,Stock_Price,Microsoft
,,0,2020-08-05T16:00:00Z,28858621.0,volume,Stock_Price,Microsoft
,,0,2020-08-05T16:00:00Z,214.9,open,Stock_Price,Microsoft
,,0,2020-08-06T16:00:00Z,216.35,close,Stock_Price,Microsoft
,,0,2020-08-06T16:00:00Z,32656843.0,volume,Stock_Price,Microsoft
,,0,2020-08-06T16:00:00Z,211.55,low,Stock_Price,Microsoft
,,0,2020-08-06T16:00:00Z,212.34,open,Stock_Price,Microsoft
,,0,2020-08-06T16:00:00Z,216.37,high,Stock_Price,Microsoft
,,0,2020-08-07T16:00:00Z,210.93,low,Stock_Price,Microsoft
,,0,2020-08-07T16:00:00Z,212.48,close,Stock_Price,Microsoft
,,0,2020-08-07T16:00:00Z,215.7,high,Stock_Price,Microsoft
,,0,2020-08-07T16:00:00Z,214.85,open,Stock_Price,Microsoft
,,0,2020-08-07T16:00:00Z,27820421.0,volume,Stock_Price,Microsoft
,,0,2020-08-10T16:00:00Z,211.67,open,Stock_Price,Microsoft
,,0,2020-08-10T16:00:00Z,36716462.0,volume,Stock_Price,Microsoft
,,0,2020-08-10T16:00:00Z,208.25,close,Stock_Price,Microsoft
,,0,2020-08-10T16:00:00Z,211.88,high,Stock_Price,Microsoft
,,0,2020-08-10T16:00:00Z,206.35,low,Stock_Price,Microsoft
,,0,2020-08-11T16:00:00Z,207.16,open,Stock_Price,Microsoft
,,0,2020-08-11T16:00:00Z,207.65,high,Stock_Price,Microsoft
,,0,2020-08-11T16:00:00Z,203.38,close,Stock_Price,Microsoft
,,0,2020-08-11T16:00:00Z,36446459.0,volume,Stock_Price,Microsoft
,,0,2020-08-11T16:00:00Z,203.14,low,Stock_Price,Microsoft
,,0,2020-08-12T16:00:00Z,28041364.0,volume,Stock_Price,Microsoft
,,0,2020-08-12T16:00:00Z,210.28,high,Stock_Price,Microsoft
,,0,2020-08-12T16:00:00Z,205.29,open,Stock_Price,Microsoft
,,0,2020-08-12T16:00:00Z,209.19,close,Stock_Price,Microsoft
,,0,2020-08-12T16:00:00Z,204.75,low,Stock_Price,Microsoft
,,0,2020-08-13T16:00:00Z,208.15,low,Stock_Price,Microsoft
,,0,2020-08-13T16:00:00Z,211.35,high,Stock_Price,Microsoft
,,0,2020-08-13T16:00:00Z,208.7,close,Stock_Price,Microsoft
,,0,2020-08-13T16:00:00Z,209.44,open,Stock_Price,Microsoft
,,0,2020-08-13T16:00:00Z,22588870.0,volume,Stock_Price,Microsoft
,,0,2020-08-14T16:00:00Z,208.76,open,Stock_Price,Microsoft
,,0,2020-08-14T16:00:00Z,209.59,high,Stock_Price,Microsoft
,,0,2020-08-14T16:00:00Z,208.9,close,Stock_Price,Microsoft
,,0,2020-08-14T16:00:00Z,207.51,low,Stock_Price,Microsoft
,,0,2020-08-14T16:00:00Z,17958936.0,volume,Stock_Price,Microsoft
,,0,2020-08-17T16:00:00Z,211.19,high,Stock_Price,Microsoft
,,0,2020-08-17T16:00:00Z,209.6,open,Stock_Price,Microsoft
,,0,2020-08-17T16:00:00Z,208.92,low,Stock_Price,Microsoft
,,0,2020-08-17T16:00:00Z,210.28,close,Stock_Price,Microsoft
,,0,2020-08-17T16:00:00Z,20184757.0,volume,Stock_Price,Microsoft
,,0,2020-08-18T16:00:00Z,209.21,low,Stock_Price,Microsoft
,,0,2020-08-18T16:00:00Z,21336167.0,volume,Stock_Price,Microsoft
,,0,2020-08-18T16:00:00Z,212.36,high,Stock_Price,Microsoft
,,0,2020-08-18T16:00:00Z,210.53,open,Stock_Price,Microsoft
,,0,2020-08-18T16:00:00Z,211.49,close,Stock_Price,Microsoft
,,0,2020-08-19T16:00:00Z,211.49,open,Stock_Price,Microsoft
,,0,2020-08-19T16:00:00Z,209.25,low,Stock_Price,Microsoft
,,0,2020-08-19T16:00:00Z,212.1,high,Stock_Price,Microsoft
,,0,2020-08-19T16:00:00Z,27627561.0,volume,Stock_Price,Microsoft
,,0,2020-08-19T16:00:00Z,209.7,close,Stock_Price,Microsoft
,,0,2020-08-20T16:00:00Z,26981478.0,volume,Stock_Price,Microsoft
,,0,2020-08-20T16:00:00Z,208.91,low,Stock_Price,Microsoft
,,0,2020-08-20T16:00:00Z,214.58,close,Stock_Price,Microsoft
,,0,2020-08-20T16:00:00Z,209.54,open,Stock_Price,Microsoft
,,0,2020-08-20T16:00:00Z,215.0,high,Stock_Price,Microsoft
,,0,2020-08-21T16:00:00Z,213.86,open,Stock_Price,Microsoft
,,0,2020-08-21T16:00:00Z,213.02,close,Stock_Price,Microsoft
,,0,2020-08-21T16:00:00Z,216.25,high,Stock_Price,Microsoft
,,0,2020-08-21T16:00:00Z,36249319.0,volume,Stock_Price,Microsoft
,,0,2020-08-21T16:00:00Z,212.85,low,Stock_Price,Microsoft
,,0,2020-08-24T16:00:00Z,215.52,high,Stock_Price,Microsoft
,,0,2020-08-24T16:00:00Z,214.79,open,Stock_Price,Microsoft
,,0,2020-08-24T16:00:00Z,25460147.0,volume,Stock_Price,Microsoft
,,0,2020-08-24T16:00:00Z,213.69,close,Stock_Price,Microsoft
,,0,2020-08-24T16:00:00Z,212.43,low,Stock_Price,Microsoft
,,0,2020-08-25T16:00:00Z,213.1,low,Stock_Price,Microsoft
,,0,2020-08-25T16:00:00Z,213.1,open,Stock_Price,Microsoft
,,0,2020-08-25T16:00:00Z,216.61,high,Stock_Price,Microsoft
,,0,2020-08-25T16:00:00Z,216.47,close,Stock_Price,Microsoft
,,0,2020-08-25T16:00:00Z,23043696.0,volume,Stock_Price,Microsoft
,,0,2020-08-26T16:00:00Z,217.36,low,Stock_Price,Microsoft
,,0,2020-08-26T16:00:00Z,221.15,close,Stock_Price,Microsoft
,,0,2020-08-26T16:00:00Z,222.09,high,Stock_Price,Microsoft
,,0,2020-08-26T16:00:00Z,217.88,open,Stock_Price,Microsoft
,,0,2020-08-26T16:00:00Z,39600828.0,volume,Stock_Price,Microsoft
,,0,2020-08-27T16:00:00Z,231.15,high,Stock_Price,Microsoft
,,0,2020-08-27T16:00:00Z,226.58,close,Stock_Price,Microsoft
,,0,2020-08-27T16:00:00Z,57602195.0,volume,Stock_Price,Microsoft
,,0,2020-08-27T16:00:00Z,222.89,open,Stock_Price,Microsoft
,,0,2020-08-27T16:00:00Z,219.4,low,Stock_Price,Microsoft
,,0,2020-08-28T16:00:00Z,228.91,close,Stock_Price,Microsoft
,,0,2020-08-28T16:00:00Z,26292896.0,volume,Stock_Price,Microsoft
,,0,2020-08-28T16:00:00Z,226.58,low,Stock_Price,Microsoft
,,0,2020-08-28T16:00:00Z,230.64,high,Stock_Price,Microsoft
,,0,2020-08-28T16:00:00Z,228.18,open,Stock_Price,Microsoft
,,0,2020-08-31T16:00:00Z,224.31,low,Stock_Price,Microsoft
,,0,2020-08-31T16:00:00Z,225.53,close,Stock_Price,Microsoft
,,0,2020-08-31T16:00:00Z,28774156.0,volume,Stock_Price,Microsoft
,,0,2020-08-31T16:00:00Z,227.0,open,Stock_Price,Microsoft
,,0,2020-08-31T16:00:00Z,228.7,high,Stock_Price,Microsoft
,,0,2020-09-01T16:00:00Z,227.27,close,Stock_Price,Microsoft
,,0,2020-09-01T16:00:00Z,227.45,high,Stock_Price,Microsoft
,,0,2020-09-01T16:00:00Z,25791235.0,volume,Stock_Price,Microsoft
,,0,2020-09-01T16:00:00Z,224.43,low,Stock_Price,Microsoft
,,0,2020-09-01T16:00:00Z,225.51,open,Stock_Price,Microsoft
,,0,2020-09-02T16:00:00Z,231.65,close,Stock_Price,Microsoft
,,0,2020-09-02T16:00:00Z,34080839.0,volume,Stock_Price,Microsoft
,,0,2020-09-02T16:00:00Z,227.97,open,Stock_Price,Microsoft
,,0,2020-09-02T16:00:00Z,227.35,low,Stock_Price,Microsoft
,,0,2020-09-02T16:00:00Z,232.86,high,Stock_Price,Microsoft
,,0,2020-09-03T16:00:00Z,229.27,open,Stock_Price,Microsoft
,,0,2020-09-03T16:00:00Z,58400288.0,volume,Stock_Price,Microsoft
,,0,2020-09-03T16:00:00Z,217.3,close,Stock_Price,Microsoft
,,0,2020-09-03T16:00:00Z,229.31,high,Stock_Price,Microsoft
,,0,2020-09-03T16:00:00Z,214.96,low,Stock_Price,Microsoft
,,0,2020-09-04T16:00:00Z,215.1,open,Stock_Price,Microsoft
,,0,2020-09-04T16:00:00Z,214.25,close,Stock_Price,Microsoft
,,0,2020-09-04T16:00:00Z,218.36,high,Stock_Price,Microsoft
,,0,2020-09-04T16:00:00Z,59664072.0,volume,Stock_Price,Microsoft
,,0,2020-09-04T16:00:00Z,205.19,low,Stock_Price,Microsoft
,,0,2020-09-08T16:00:00Z,202.2,low,Stock_Price,Microsoft
,,0,2020-09-08T16:00:00Z,52924330.0,volume,Stock_Price,Microsoft
,,0,2020-09-08T16:00:00Z,206.5,open,Stock_Price,Microsoft
,,0,2020-09-08T16:00:00Z,202.66,close,Stock_Price,Microsoft
,,0,2020-09-08T16:00:00Z,210.03,high,Stock_Price,Microsoft
,,0,2020-09-09T16:00:00Z,207.6,open,Stock_Price,Microsoft
,,0,2020-09-09T16:00:00Z,206.7,low,Stock_Price,Microsoft
,,0,2020-09-09T16:00:00Z,211.29,close,Stock_Price,Microsoft
,,0,2020-09-09T16:00:00Z,214.84,high,Stock_Price,Microsoft
,,0,2020-09-09T16:00:00Z,45678986.0,volume,Stock_Price,Microsoft
,,0,2020-09-10T16:00:00Z,214.74,high,Stock_Price,Microsoft
,,0,2020-09-10T16:00:00Z,35461514.0,volume,Stock_Price,Microsoft
,,0,2020-09-10T16:00:00Z,205.37,close,Stock_Price,Microsoft
,,0,2020-09-10T16:00:00Z,204.11,low,Stock_Price,Microsoft
,,0,2020-09-10T16:00:00Z,213.4,open,Stock_Price,Microsoft
,,0,2020-09-11T16:00:00Z,33620073.0,volume,Stock_Price,Microsoft
,,0,2020-09-11T16:00:00Z,208.63,high,Stock_Price,Microsoft
,,0,2020-09-11T16:00:00Z,201.24,low,Stock_Price,Microsoft
,,0,2020-09-11T16:00:00Z,207.2,open,Stock_Price,Microsoft
,,0,2020-09-11T16:00:00Z,204.03,close,Stock_Price,Microsoft
,,0,2020-09-14T16:00:00Z,204.03,low,Stock_Price,Microsoft
,,0,2020-09-14T16:00:00Z,30375768.0,volume,Stock_Price,Microsoft
,,0,2020-09-14T16:00:00Z,209.2,high,Stock_Price,Microsoft
,,0,2020-09-14T16:00:00Z,204.24,open,Stock_Price,Microsoft
,,0,2020-09-14T16:00:00Z,205.41,close,Stock_Price,Microsoft
,,0,2020-09-15T16:00:00Z,21823942.0,volume,Stock_Price,Microsoft
,,0,2020-09-15T16:00:00Z,208.42,open,Stock_Price,Microsoft
,,0,2020-09-15T16:00:00Z,209.78,high,Stock_Price,Microsoft
,,0,2020-09-15T16:00:00Z,206.93,low,Stock_Price,Microsoft
,,0,2020-09-15T16:00:00Z,208.78,close,Stock_Price,Microsoft
,,0,2020-09-16T16:00:00Z,26372464.0,volume,Stock_Price,Microsoft
,,0,2020-09-16T16:00:00Z,210.62,open,Stock_Price,Microsoft
,,0,2020-09-16T16:00:00Z,210.65,high,Stock_Price,Microsoft
,,0,2020-09-16T16:00:00Z,205.05,close,Stock_Price,Microsoft
,,0,2020-09-16T16:00:00Z,204.64,low,Stock_Price,Microsoft
,,0,2020-09-17T16:00:00Z,204.33,high,Stock_Price,Microsoft
,,0,2020-09-17T16:00:00Z,199.96,low,Stock_Price,Microsoft
,,0,2020-09-17T16:00:00Z,200.05,open,Stock_Price,Microsoft
,,0,2020-09-17T16:00:00Z,202.91,close,Stock_Price,Microsoft
,,0,2020-09-17T16:00:00Z,34011257.0,volume,Stock_Price,Microsoft
,,0,2020-09-18T16:00:00Z,55225326.0,volume,Stock_Price,Microsoft
,,0,2020-09-18T16:00:00Z,202.8,open,Stock_Price,Microsoft
,,0,2020-09-18T16:00:00Z,203.65,high,Stock_Price,Microsoft
,,0,2020-09-18T16:00:00Z,196.25,low,Stock_Price,Microsoft
,,0,2020-09-18T16:00:00Z,200.39,close,Stock_Price,Microsoft
,,0,2020-09-21T16:00:00Z,202.54,close,Stock_Price,Microsoft
,,0,2020-09-21T16:00:00Z,39839657.0,volume,Stock_Price,Microsoft
,,0,2020-09-21T16:00:00Z,202.71,high,Stock_Price,Microsoft
,,0,2020-09-21T16:00:00Z,197.19,open,Stock_Price,Microsoft
,,0,2020-09-21T16:00:00Z,196.38,low,Stock_Price,Microsoft
,,0,2020-09-22T16:00:00Z,202.08,low,Stock_Price,Microsoft
,,0,2020-09-22T16:00:00Z,33517065.0,volume,Stock_Price,Microsoft
,,0,2020-09-22T16:00:00Z,207.42,close,Stock_Price,Microsoft
,,0,2020-09-22T16:00:00Z,208.1,high,Stock_Price,Microsoft
,,0,2020-09-22T16:00:00Z,205.06,open,Stock_Price,Microsoft
,,0,2020-09-23T16:00:00Z,200.03,low,Stock_Price,Microsoft
,,0,2020-09-23T16:00:00Z,200.59,close,Stock_Price,Microsoft
,,0,2020-09-23T16:00:00Z,207.9,open,Stock_Price,Microsoft
,,0,2020-09-23T16:00:00Z,208.1,high,Stock_Price,Microsoft
,,0,2020-09-23T16:00:00Z,30803780.0,volume,Stock_Price,Microsoft
,,0,2020-09-24T16:00:00Z,205.57,high,Stock_Price,Microsoft
,,0,2020-09-24T16:00:00Z,199.2,low,Stock_Price,Microsoft
,,0,2020-09-24T16:00:00Z,199.85,open,Stock_Price,Microsoft
,,0,2020-09-24T16:00:00Z,203.19,close,Stock_Price,Microsoft
,,0,2020-09-24T16:00:00Z,31202493.0,volume,Stock_Price,Microsoft
,,0,2020-09-25T16:00:00Z,29437312.0,volume,Stock_Price,Microsoft
,,0,2020-09-25T16:00:00Z,209.04,high,Stock_Price,Microsoft
,,0,2020-09-25T16:00:00Z,202.54,low,Stock_Price,Microsoft
,,0,2020-09-25T16:00:00Z,203.55,open,Stock_Price,Microsoft
,,0,2020-09-25T16:00:00Z,207.82,close,Stock_Price,Microsoft
,,0,2020-09-28T16:00:00Z,208.06,low,Stock_Price,Microsoft
,,0,2020-09-28T16:00:00Z,210.88,open,Stock_Price,Microsoft
,,0,2020-09-28T16:00:00Z,32004936.0,volume,Stock_Price,Microsoft
,,0,2020-09-28T16:00:00Z,209.44,close,Stock_Price,Microsoft
,,0,2020-09-28T16:00:00Z,212.57,high,Stock_Price,Microsoft
,,0,2020-09-29T16:00:00Z,24464472.0,volume,Stock_Price,Microsoft
,,0,2020-09-29T16:00:00Z,207.26,close,Stock_Price,Microsoft
,,0,2020-09-29T16:00:00Z,210.07,high,Stock_Price,Microsoft
,,0,2020-09-29T16:00:00Z,209.35,open,Stock_Price,Microsoft
,,0,2020-09-29T16:00:00Z,206.81,low,Stock_Price,Microsoft
,,0,2020-09-30T16:00:00Z,33829088.0,volume,Stock_Price,Microsoft
,,0,2020-09-30T16:00:00Z,211.98,high,Stock_Price,Microsoft
,,0,2020-09-30T16:00:00Z,210.33,close,Stock_Price,Microsoft
,,0,2020-09-30T16:00:00Z,206.54,low,Stock_Price,Microsoft
,,0,2020-09-30T16:00:00Z,207.73,open,Stock_Price,Microsoft
,,0,2020-10-01T16:00:00Z,211.32,low,Stock_Price,Microsoft
,,0,2020-10-01T16:00:00Z,27158418.0,volume,Stock_Price,Microsoft
,,0,2020-10-01T16:00:00Z,212.46,close,Stock_Price,Microsoft
,,0,2020-10-01T16:00:00Z,213.49,open,Stock_Price,Microsoft
,,0,2020-10-01T16:00:00Z,213.99,high,Stock_Price,Microsoft
,,0,2020-10-02T16:00:00Z,205.54,low,Stock_Price,Microsoft
,,0,2020-10-02T16:00:00Z,33154781.0,volume,Stock_Price,Microsoft
,,0,2020-10-02T16:00:00Z,206.19,close,Stock_Price,Microsoft
,,0,2020-10-02T16:00:00Z,208.0,open,Stock_Price,Microsoft
,,0,2020-10-02T16:00:00Z,210.99,high,Stock_Price,Microsoft
,,0,2020-10-05T16:00:00Z,21331561.0,volume,Stock_Price,Microsoft
,,0,2020-10-05T16:00:00Z,210.38,close,Stock_Price,Microsoft
,,0,2020-10-05T16:00:00Z,207.22,open,Stock_Price,Microsoft
,,0,2020-10-05T16:00:00Z,210.41,high,Stock_Price,Microsoft
,,0,2020-10-05T16:00:00Z,206.98,low,Stock_Price,Microsoft
